# YEAR  MONTH   DAY HOUR    MINUTE  MLON    MLAT MLT
2003.00 11.00 20.00 13.00 24.00 161.00 75.00 19.73
2003.00 11.00 20.00 13.00 27.00 161.00 75.00 19.78
2003.00 11.00 20.00 13.00 36.00 161.00 75.00 19.93
2003.00 11.00 20.00 13.00 37.00 161.00 75.00 19.94
2003.00 11.00 20.00 13.00 40.00 161.00 75.00 19.99
2003.00 11.00 20.00 13.00 42.00 161.00 75.00 20.02
2003.00 11.00 20.00 13.00 49.00 161.00 75.00 20.13
2003.00 11.00 20.00 13.00 56.00 161.00 75.00 20.24
2003.00 11.00 20.00 14.00 18.00 161.00 75.00 20.59
2003.00 11.00 20.00 14.00 19.00 161.00 75.00 20.61
2003.00 11.00 20.00 14.00 24.00 161.00 75.00 20.69
2003.00 11.00 20.00 14.00 32.00 161.00 75.00 20.82
2003.00 11.00 20.00 14.00 37.00 161.00 75.00 20.90
2003.00 11.00 20.00 14.00 50.00 161.00 75.00 21.10
2003.00 11.00 20.00 15.00 26.00 161.00 75.00 21.68
2003.00 11.00 20.00 15.00 32.00 161.00 75.00 21.77
2003.00 11.00 20.00 15.00 37.00 161.00 75.00 21.85
2003.00 11.00 20.00 15.00 44.00 161.00 75.00 21.96
2003.00 11.00 20.00 16.00 10.00 161.00 75.00 22.38
2003.00 11.00 20.00 16.00 31.00 161.00 75.00 22.71
2003.00 11.00 20.00 17.00 12.00 161.00 75.00 23.36
2003.00 11.00 20.00 17.00 41.00 161.00 75.00 23.82
2003.00 11.00 20.00 17.00 57.00 161.00 75.00 0.08
2003.00 11.00 20.00 19.00 7.00 161.00 75.00 1.19
2003.00 11.00 20.00 12.00 11.00 163.50 75.00 18.74
2003.00 11.00 20.00 12.00 16.00 163.50 75.00 18.82
2003.00 11.00 20.00 12.00 27.00 163.50 75.00 18.99
2003.00 11.00 20.00 13.00 5.00 163.50 75.00 19.60
2003.00 11.00 20.00 13.00 6.00 163.50 75.00 19.61
2003.00 11.00 20.00 13.00 12.00 163.50 75.00 19.71
2003.00 11.00 20.00 13.00 14.00 163.50 75.00 19.74
2003.00 11.00 20.00 13.00 17.00 163.50 75.00 19.79
2003.00 11.00 20.00 13.00 24.00 163.50 75.00 19.90
2003.00 11.00 20.00 13.00 27.00 163.50 75.00 19.95
2003.00 11.00 20.00 13.00 36.00 163.50 75.00 20.09
2003.00 11.00 20.00 13.00 37.00 163.50 75.00 20.11
2003.00 11.00 20.00 13.00 38.00 163.50 75.00 20.12
2003.00 11.00 20.00 13.00 40.00 163.50 75.00 20.16
2003.00 11.00 20.00 13.00 42.00 163.50 75.00 20.19
2003.00 11.00 20.00 13.00 49.00 163.50 75.00 20.30
2003.00 11.00 20.00 13.00 56.00 163.50 75.00 20.41
2003.00 11.00 20.00 14.00 0.00 163.50 75.00 20.47
2003.00 11.00 20.00 14.00 19.00 163.50 75.00 20.78
2003.00 11.00 20.00 14.00 24.00 163.50 75.00 20.86
2003.00 11.00 20.00 14.00 32.00 163.50 75.00 20.98
2003.00 11.00 20.00 14.00 37.00 163.50 75.00 21.06
2003.00 11.00 20.00 15.00 26.00 163.50 75.00 21.84
2003.00 11.00 20.00 15.00 32.00 163.50 75.00 21.94
2003.00 11.00 20.00 15.00 37.00 163.50 75.00 22.02
2003.00 11.00 20.00 16.00 10.00 163.50 75.00 22.54
2003.00 11.00 20.00 16.00 35.00 163.50 75.00 22.94
2003.00 11.00 20.00 17.00 12.00 163.50 75.00 23.53
2003.00 11.00 20.00 17.00 23.00 163.50 75.00 23.70
2003.00 11.00 20.00 17.00 41.00 163.50 75.00 23.99
2003.00 11.00 20.00 17.00 57.00 163.50 75.00 0.24
2003.00 11.00 20.00 19.00 7.00 163.50 75.00 1.36
2003.00 11.00 20.00 12.00 11.00 166.00 75.00 18.90
2003.00 11.00 20.00 12.00 16.00 166.00 75.00 18.98
2003.00 11.00 20.00 12.00 18.00 166.00 75.00 19.01
2003.00 11.00 20.00 12.00 27.00 166.00 75.00 19.16
2003.00 11.00 20.00 12.00 34.00 166.00 75.00 19.27
2003.00 11.00 20.00 13.00 5.00 166.00 75.00 19.77
2003.00 11.00 20.00 13.00 6.00 166.00 75.00 19.78
2003.00 11.00 20.00 13.00 12.00 166.00 75.00 19.88
2003.00 11.00 20.00 13.00 14.00 166.00 75.00 19.91
2003.00 11.00 20.00 13.00 17.00 166.00 75.00 19.96
2003.00 11.00 20.00 13.00 24.00 166.00 75.00 20.07
2003.00 11.00 20.00 13.00 27.00 166.00 75.00 20.12
2003.00 11.00 20.00 13.00 36.00 166.00 75.00 20.26
2003.00 11.00 20.00 13.00 37.00 166.00 75.00 20.28
2003.00 11.00 20.00 13.00 38.00 166.00 75.00 20.29
2003.00 11.00 20.00 13.00 40.00 166.00 75.00 20.32
2003.00 11.00 20.00 13.00 42.00 166.00 75.00 20.35
2003.00 11.00 20.00 13.00 49.00 166.00 75.00 20.47
2003.00 11.00 20.00 13.00 56.00 166.00 75.00 20.58
2003.00 11.00 20.00 14.00 0.00 166.00 75.00 20.64
2003.00 11.00 20.00 14.00 13.00 166.00 75.00 20.85
2003.00 11.00 20.00 14.00 19.00 166.00 75.00 20.94
2003.00 11.00 20.00 14.00 24.00 166.00 75.00 21.02
2003.00 11.00 20.00 14.00 37.00 166.00 75.00 21.23
2003.00 11.00 20.00 15.00 26.00 166.00 75.00 22.01
2003.00 11.00 20.00 15.00 32.00 166.00 75.00 22.10
2003.00 11.00 20.00 16.00 35.00 166.00 75.00 23.11
2003.00 11.00 20.00 17.00 12.00 166.00 75.00 23.69
2003.00 11.00 20.00 17.00 23.00 166.00 75.00 23.87
2003.00 11.00 20.00 17.00 57.00 166.00 75.00 0.41
2003.00 11.00 20.00 19.00 7.00 166.00 75.00 1.52
2003.00 11.00 20.00 12.00 5.00 168.50 75.00 18.97
2003.00 11.00 20.00 12.00 11.00 168.50 75.00 19.07
2003.00 11.00 20.00 12.00 16.00 168.50 75.00 19.15
2003.00 11.00 20.00 12.00 18.00 168.50 75.00 19.18
2003.00 11.00 20.00 12.00 19.00 168.50 75.00 19.20
2003.00 11.00 20.00 12.00 27.00 168.50 75.00 19.33
2003.00 11.00 20.00 12.00 34.00 168.50 75.00 19.44
2003.00 11.00 20.00 12.00 42.00 168.50 75.00 19.57
2003.00 11.00 20.00 12.00 50.00 168.50 75.00 19.69
2003.00 11.00 20.00 13.00 5.00 168.50 75.00 19.93
2003.00 11.00 20.00 13.00 6.00 168.50 75.00 19.95
2003.00 11.00 20.00 13.00 24.00 168.50 75.00 20.23
2003.00 11.00 20.00 13.00 27.00 168.50 75.00 20.28
2003.00 11.00 20.00 13.00 34.00 168.50 75.00 20.39
2003.00 11.00 20.00 13.00 36.00 168.50 75.00 20.43
2003.00 11.00 20.00 13.00 37.00 168.50 75.00 20.44
2003.00 11.00 20.00 13.00 38.00 168.50 75.00 20.46
2003.00 11.00 20.00 13.00 39.00 168.50 75.00 20.47
2003.00 11.00 20.00 13.00 40.00 168.50 75.00 20.49
2003.00 11.00 20.00 13.00 42.00 168.50 75.00 20.52
2003.00 11.00 20.00 13.00 56.00 168.50 75.00 20.74
2003.00 11.00 20.00 14.00 0.00 168.50 75.00 20.81
2003.00 11.00 20.00 14.00 13.00 168.50 75.00 21.01
2003.00 11.00 20.00 14.00 19.00 168.50 75.00 21.11
2003.00 11.00 20.00 14.00 24.00 168.50 75.00 21.19
2003.00 11.00 20.00 14.00 37.00 168.50 75.00 21.40
2003.00 11.00 20.00 14.00 40.00 168.50 75.00 21.44
2003.00 11.00 20.00 15.00 26.00 168.50 75.00 22.18
2003.00 11.00 20.00 15.00 32.00 168.50 75.00 22.27
2003.00 11.00 20.00 16.00 35.00 168.50 75.00 23.27
2003.00 11.00 20.00 17.00 12.00 168.50 75.00 23.86
2003.00 11.00 20.00 17.00 23.00 168.50 75.00 0.04
2003.00 11.00 20.00 17.00 57.00 168.50 75.00 0.58
2003.00 11.00 20.00 19.00 1.00 168.50 75.00 1.59
2003.00 11.00 20.00 19.00 7.00 168.50 75.00 1.69
2003.00 11.00 20.00 11.00 48.00 171.00 75.00 18.87
2003.00 11.00 20.00 12.00 5.00 171.00 75.00 19.14
2003.00 11.00 20.00 12.00 11.00 171.00 75.00 19.24
2003.00 11.00 20.00 12.00 16.00 171.00 75.00 19.32
2003.00 11.00 20.00 12.00 18.00 171.00 75.00 19.35
2003.00 11.00 20.00 12.00 19.00 171.00 75.00 19.36
2003.00 11.00 20.00 12.00 27.00 171.00 75.00 19.49
2003.00 11.00 20.00 12.00 34.00 171.00 75.00 19.60
2003.00 11.00 20.00 12.00 42.00 171.00 75.00 19.73
2003.00 11.00 20.00 12.00 50.00 171.00 75.00 19.86
2003.00 11.00 20.00 13.00 5.00 171.00 75.00 20.10
2003.00 11.00 20.00 13.00 6.00 171.00 75.00 20.11
2003.00 11.00 20.00 13.00 10.00 171.00 75.00 20.18
2003.00 11.00 20.00 13.00 24.00 171.00 75.00 20.40
2003.00 11.00 20.00 13.00 26.00 171.00 75.00 20.43
2003.00 11.00 20.00 13.00 27.00 171.00 75.00 20.45
2003.00 11.00 20.00 13.00 34.00 171.00 75.00 20.56
2003.00 11.00 20.00 13.00 36.00 171.00 75.00 20.59
2003.00 11.00 20.00 13.00 37.00 171.00 75.00 20.61
2003.00 11.00 20.00 13.00 38.00 171.00 75.00 20.62
2003.00 11.00 20.00 13.00 39.00 171.00 75.00 20.64
2003.00 11.00 20.00 13.00 40.00 171.00 75.00 20.66
2003.00 11.00 20.00 13.00 42.00 171.00 75.00 20.69
2003.00 11.00 20.00 13.00 56.00 171.00 75.00 20.91
2003.00 11.00 20.00 14.00 0.00 171.00 75.00 20.97
2003.00 11.00 20.00 14.00 13.00 171.00 75.00 21.18
2003.00 11.00 20.00 14.00 19.00 171.00 75.00 21.28
2003.00 11.00 20.00 14.00 24.00 171.00 75.00 21.36
2003.00 11.00 20.00 14.00 29.00 171.00 75.00 21.44
2003.00 11.00 20.00 14.00 37.00 171.00 75.00 21.56
2003.00 11.00 20.00 14.00 40.00 171.00 75.00 21.61
2003.00 11.00 20.00 15.00 26.00 171.00 75.00 22.34
2003.00 11.00 20.00 15.00 32.00 171.00 75.00 22.44
2003.00 11.00 20.00 16.00 0.00 171.00 75.00 22.88
2003.00 11.00 20.00 16.00 35.00 171.00 75.00 23.44
2003.00 11.00 20.00 17.00 12.00 171.00 75.00 0.03
2003.00 11.00 20.00 17.00 23.00 171.00 75.00 0.20
2003.00 11.00 20.00 17.00 57.00 171.00 75.00 0.74
2003.00 11.00 20.00 19.00 1.00 171.00 75.00 1.76
2003.00 11.00 20.00 19.00 7.00 171.00 75.00 1.86
2003.00 11.00 20.00 19.00 15.00 171.00 75.00 1.98
2003.00 11.00 20.00 19.00 18.00 171.00 75.00 2.03
2003.00 11.00 20.00 11.00 48.00 173.50 75.00 19.03
2003.00 11.00 20.00 12.00 5.00 173.50 75.00 19.31
2003.00 11.00 20.00 12.00 11.00 173.50 75.00 19.40
2003.00 11.00 20.00 12.00 16.00 173.50 75.00 19.48
2003.00 11.00 20.00 12.00 18.00 173.50 75.00 19.51
2003.00 11.00 20.00 12.00 19.00 173.50 75.00 19.53
2003.00 11.00 20.00 12.00 27.00 173.50 75.00 19.66
2003.00 11.00 20.00 12.00 34.00 173.50 75.00 19.77
2003.00 11.00 20.00 12.00 36.00 173.50 75.00 19.80
2003.00 11.00 20.00 12.00 42.00 173.50 75.00 19.90
2003.00 11.00 20.00 12.00 50.00 173.50 75.00 20.03
2003.00 11.00 20.00 13.00 5.00 173.50 75.00 20.27
2003.00 11.00 20.00 13.00 6.00 173.50 75.00 20.28
2003.00 11.00 20.00 13.00 10.00 173.50 75.00 20.35
2003.00 11.00 20.00 13.00 24.00 173.50 75.00 20.57
2003.00 11.00 20.00 13.00 26.00 173.50 75.00 20.60
2003.00 11.00 20.00 13.00 27.00 173.50 75.00 20.62
2003.00 11.00 20.00 13.00 36.00 173.50 75.00 20.76
2003.00 11.00 20.00 13.00 38.00 173.50 75.00 20.79
2003.00 11.00 20.00 13.00 39.00 173.50 75.00 20.81
2003.00 11.00 20.00 13.00 40.00 173.50 75.00 20.82
2003.00 11.00 20.00 13.00 42.00 173.50 75.00 20.85
2003.00 11.00 20.00 14.00 0.00 173.50 75.00 21.14
2003.00 11.00 20.00 14.00 13.00 173.50 75.00 21.35
2003.00 11.00 20.00 14.00 19.00 173.50 75.00 21.44
2003.00 11.00 20.00 14.00 29.00 173.50 75.00 21.60
2003.00 11.00 20.00 14.00 37.00 173.50 75.00 21.73
2003.00 11.00 20.00 15.00 26.00 173.50 75.00 22.51
2003.00 11.00 20.00 15.00 32.00 173.50 75.00 22.60
2003.00 11.00 20.00 16.00 35.00 173.50 75.00 23.61
2003.00 11.00 20.00 17.00 2.00 173.50 75.00 0.04
2003.00 11.00 20.00 17.00 12.00 173.50 75.00 0.19
2003.00 11.00 20.00 17.00 23.00 173.50 75.00 0.37
2003.00 11.00 20.00 17.00 57.00 173.50 75.00 0.91
2003.00 11.00 20.00 19.00 1.00 173.50 75.00 1.93
2003.00 11.00 20.00 19.00 7.00 173.50 75.00 2.02
2003.00 11.00 20.00 19.00 15.00 173.50 75.00 2.15
2003.00 11.00 20.00 19.00 18.00 173.50 75.00 2.20
2003.00 11.00 20.00 11.00 48.00 176.00 75.00 19.20
2003.00 11.00 20.00 12.00 5.00 176.00 75.00 19.47
2003.00 11.00 20.00 12.00 11.00 176.00 75.00 19.57
2003.00 11.00 20.00 12.00 16.00 176.00 75.00 19.65
2003.00 11.00 20.00 12.00 18.00 176.00 75.00 19.68
2003.00 11.00 20.00 12.00 19.00 176.00 75.00 19.70
2003.00 11.00 20.00 12.00 27.00 176.00 75.00 19.83
2003.00 11.00 20.00 12.00 34.00 176.00 75.00 19.94
2003.00 11.00 20.00 12.00 36.00 176.00 75.00 19.97
2003.00 11.00 20.00 12.00 42.00 176.00 75.00 20.07
2003.00 11.00 20.00 12.00 50.00 176.00 75.00 20.19
2003.00 11.00 20.00 13.00 5.00 176.00 75.00 20.43
2003.00 11.00 20.00 13.00 6.00 176.00 75.00 20.45
2003.00 11.00 20.00 13.00 10.00 176.00 75.00 20.51
2003.00 11.00 20.00 13.00 24.00 176.00 75.00 20.73
2003.00 11.00 20.00 13.00 26.00 176.00 75.00 20.77
2003.00 11.00 20.00 13.00 27.00 176.00 75.00 20.78
2003.00 11.00 20.00 13.00 29.00 176.00 75.00 20.81
2003.00 11.00 20.00 13.00 36.00 176.00 75.00 20.93
2003.00 11.00 20.00 13.00 38.00 176.00 75.00 20.96
2003.00 11.00 20.00 13.00 39.00 176.00 75.00 20.97
2003.00 11.00 20.00 13.00 40.00 176.00 75.00 20.99
2003.00 11.00 20.00 13.00 42.00 176.00 75.00 21.02
2003.00 11.00 20.00 14.00 13.00 176.00 75.00 21.51
2003.00 11.00 20.00 14.00 27.00 176.00 75.00 21.74
2003.00 11.00 20.00 14.00 29.00 176.00 75.00 21.77
2003.00 11.00 20.00 14.00 37.00 176.00 75.00 21.90
2003.00 11.00 20.00 15.00 26.00 176.00 75.00 22.68
2003.00 11.00 20.00 15.00 32.00 176.00 75.00 22.77
2003.00 11.00 20.00 16.00 35.00 176.00 75.00 23.77
2003.00 11.00 20.00 17.00 2.00 176.00 75.00 0.20
2003.00 11.00 20.00 17.00 3.00 176.00 75.00 0.22
2003.00 11.00 20.00 17.00 7.00 176.00 75.00 0.28
2003.00 11.00 20.00 17.00 23.00 176.00 75.00 0.54
2003.00 11.00 20.00 17.00 57.00 176.00 75.00 1.08
2003.00 11.00 20.00 19.00 1.00 176.00 75.00 2.09
2003.00 11.00 20.00 19.00 7.00 176.00 75.00 2.19
2003.00 11.00 20.00 19.00 18.00 176.00 75.00 2.36
2003.00 11.00 20.00 11.00 48.00 178.50 75.00 19.37
2003.00 11.00 20.00 12.00 5.00 178.50 75.00 19.64
2003.00 11.00 20.00 12.00 11.00 178.50 75.00 19.74
2003.00 11.00 20.00 12.00 16.00 178.50 75.00 19.82
2003.00 11.00 20.00 12.00 18.00 178.50 75.00 19.85
2003.00 11.00 20.00 12.00 19.00 178.50 75.00 19.86
2003.00 11.00 20.00 12.00 26.00 178.50 75.00 19.98
2003.00 11.00 20.00 12.00 27.00 178.50 75.00 19.99
2003.00 11.00 20.00 12.00 36.00 178.50 75.00 20.14
2003.00 11.00 20.00 12.00 42.00 178.50 75.00 20.23
2003.00 11.00 20.00 12.00 50.00 178.50 75.00 20.36
2003.00 11.00 20.00 13.00 5.00 178.50 75.00 20.60
2003.00 11.00 20.00 13.00 6.00 178.50 75.00 20.61
2003.00 11.00 20.00 13.00 10.00 178.50 75.00 20.68
2003.00 11.00 20.00 13.00 12.00 178.50 75.00 20.71
2003.00 11.00 20.00 13.00 24.00 178.50 75.00 20.90
2003.00 11.00 20.00 13.00 26.00 178.50 75.00 20.93
2003.00 11.00 20.00 13.00 27.00 178.50 75.00 20.95
2003.00 11.00 20.00 13.00 28.00 178.50 75.00 20.97
2003.00 11.00 20.00 13.00 36.00 178.50 75.00 21.09
2003.00 11.00 20.00 13.00 37.00 178.50 75.00 21.11
2003.00 11.00 20.00 13.00 38.00 178.50 75.00 21.12
2003.00 11.00 20.00 13.00 39.00 178.50 75.00 21.14
2003.00 11.00 20.00 13.00 40.00 178.50 75.00 21.16
2003.00 11.00 20.00 13.00 42.00 178.50 75.00 21.19
2003.00 11.00 20.00 14.00 13.00 178.50 75.00 21.68
2003.00 11.00 20.00 14.00 27.00 178.50 75.00 21.90
2003.00 11.00 20.00 14.00 29.00 178.50 75.00 21.94
2003.00 11.00 20.00 14.00 37.00 178.50 75.00 22.06
2003.00 11.00 20.00 15.00 32.00 178.50 75.00 22.94
2003.00 11.00 20.00 15.00 33.00 178.50 75.00 22.95
2003.00 11.00 20.00 16.00 35.00 178.50 75.00 23.94
2003.00 11.00 20.00 17.00 2.00 178.50 75.00 0.37
2003.00 11.00 20.00 17.00 3.00 178.50 75.00 0.38
2003.00 11.00 20.00 17.00 7.00 178.50 75.00 0.45
2003.00 11.00 20.00 17.00 23.00 178.50 75.00 0.70
2003.00 11.00 20.00 17.00 57.00 178.50 75.00 1.24
2003.00 11.00 20.00 19.00 1.00 178.50 75.00 2.26
2003.00 11.00 20.00 19.00 7.00 178.50 75.00 2.36
2003.00 11.00 20.00 11.00 48.00 181.00 75.00 19.53
2003.00 11.00 20.00 12.00 5.00 181.00 75.00 19.81
2003.00 11.00 20.00 12.00 11.00 181.00 75.00 19.90
2003.00 11.00 20.00 12.00 16.00 181.00 75.00 19.98
2003.00 11.00 20.00 12.00 19.00 181.00 75.00 20.03
2003.00 11.00 20.00 12.00 26.00 181.00 75.00 20.14
2003.00 11.00 20.00 12.00 27.00 181.00 75.00 20.16
2003.00 11.00 20.00 12.00 36.00 181.00 75.00 20.30
2003.00 11.00 20.00 12.00 42.00 181.00 75.00 20.40
2003.00 11.00 20.00 12.00 50.00 181.00 75.00 20.53
2003.00 11.00 20.00 13.00 5.00 181.00 75.00 20.77
2003.00 11.00 20.00 13.00 6.00 181.00 75.00 20.78
2003.00 11.00 20.00 13.00 12.00 181.00 75.00 20.88
2003.00 11.00 20.00 13.00 26.00 181.00 75.00 21.10
2003.00 11.00 20.00 13.00 27.00 181.00 75.00 21.12
2003.00 11.00 20.00 13.00 28.00 181.00 75.00 21.13
2003.00 11.00 20.00 13.00 32.00 181.00 75.00 21.20
2003.00 11.00 20.00 13.00 36.00 181.00 75.00 21.26
2003.00 11.00 20.00 13.00 37.00 181.00 75.00 21.28
2003.00 11.00 20.00 13.00 38.00 181.00 75.00 21.29
2003.00 11.00 20.00 13.00 39.00 181.00 75.00 21.31
2003.00 11.00 20.00 13.00 40.00 181.00 75.00 21.32
2003.00 11.00 20.00 13.00 42.00 181.00 75.00 21.35
2003.00 11.00 20.00 14.00 13.00 181.00 75.00 21.85
2003.00 11.00 20.00 14.00 29.00 181.00 75.00 22.10
2003.00 11.00 20.00 14.00 37.00 181.00 75.00 22.23
2003.00 11.00 20.00 15.00 32.00 181.00 75.00 23.10
2003.00 11.00 20.00 15.00 33.00 181.00 75.00 23.12
2003.00 11.00 20.00 16.00 35.00 181.00 75.00 0.11
2003.00 11.00 20.00 17.00 2.00 181.00 75.00 0.54
2003.00 11.00 20.00 17.00 3.00 181.00 75.00 0.55
2003.00 11.00 20.00 17.00 57.00 181.00 75.00 1.41
2003.00 11.00 20.00 19.00 1.00 181.00 75.00 2.43
2003.00 11.00 20.00 19.00 7.00 181.00 75.00 2.52
2003.00 11.00 20.00 19.00 24.00 181.00 75.00 2.79
2003.00 11.00 20.00 11.00 46.00 183.50 75.00 19.67
2003.00 11.00 20.00 11.00 48.00 183.50 75.00 19.70
2003.00 11.00 20.00 12.00 5.00 183.50 75.00 19.97
2003.00 11.00 20.00 12.00 11.00 183.50 75.00 20.07
2003.00 11.00 20.00 12.00 16.00 183.50 75.00 20.15
2003.00 11.00 20.00 12.00 19.00 183.50 75.00 20.20
2003.00 11.00 20.00 12.00 26.00 183.50 75.00 20.31
2003.00 11.00 20.00 12.00 27.00 183.50 75.00 20.33
2003.00 11.00 20.00 12.00 36.00 183.50 75.00 20.47
2003.00 11.00 20.00 12.00 42.00 183.50 75.00 20.57
2003.00 11.00 20.00 12.00 50.00 183.50 75.00 20.69
2003.00 11.00 20.00 13.00 1.00 183.50 75.00 20.87
2003.00 11.00 20.00 13.00 5.00 183.50 75.00 20.93
2003.00 11.00 20.00 13.00 6.00 183.50 75.00 20.95
2003.00 11.00 20.00 13.00 12.00 183.50 75.00 21.04
2003.00 11.00 20.00 13.00 26.00 183.50 75.00 21.27
2003.00 11.00 20.00 13.00 27.00 183.50 75.00 21.28
2003.00 11.00 20.00 13.00 28.00 183.50 75.00 21.30
2003.00 11.00 20.00 13.00 32.00 183.50 75.00 21.36
2003.00 11.00 20.00 13.00 36.00 183.50 75.00 21.43
2003.00 11.00 20.00 13.00 37.00 183.50 75.00 21.44
2003.00 11.00 20.00 13.00 38.00 183.50 75.00 21.46
2003.00 11.00 20.00 13.00 39.00 183.50 75.00 21.47
2003.00 11.00 20.00 13.00 40.00 183.50 75.00 21.49
2003.00 11.00 20.00 13.00 42.00 183.50 75.00 21.52
2003.00 11.00 20.00 14.00 13.00 183.50 75.00 22.01
2003.00 11.00 20.00 14.00 37.00 183.50 75.00 22.40
2003.00 11.00 20.00 15.00 32.00 183.50 75.00 23.27
2003.00 11.00 20.00 15.00 33.00 183.50 75.00 23.29
2003.00 11.00 20.00 16.00 35.00 183.50 75.00 0.27
2003.00 11.00 20.00 17.00 2.00 183.50 75.00 0.70
2003.00 11.00 20.00 17.00 3.00 183.50 75.00 0.72
2003.00 11.00 20.00 17.00 57.00 183.50 75.00 1.58
2003.00 11.00 20.00 19.00 1.00 183.50 75.00 2.59
2003.00 11.00 20.00 19.00 7.00 183.50 75.00 2.69
2003.00 11.00 20.00 19.00 20.00 183.50 75.00 2.90
2003.00 11.00 20.00 19.00 24.00 183.50 75.00 2.96
2003.00 11.00 20.00 11.00 46.00 186.00 75.00 19.83
2003.00 11.00 20.00 11.00 48.00 186.00 75.00 19.87
2003.00 11.00 20.00 11.00 50.00 186.00 75.00 19.90
2003.00 11.00 20.00 12.00 5.00 186.00 75.00 20.14
2003.00 11.00 20.00 12.00 7.00 186.00 75.00 20.17
2003.00 11.00 20.00 12.00 11.00 186.00 75.00 20.24
2003.00 11.00 20.00 12.00 16.00 186.00 75.00 20.32
2003.00 11.00 20.00 12.00 19.00 186.00 75.00 20.36
2003.00 11.00 20.00 12.00 26.00 186.00 75.00 20.48
2003.00 11.00 20.00 12.00 27.00 186.00 75.00 20.49
2003.00 11.00 20.00 12.00 36.00 186.00 75.00 20.64
2003.00 11.00 20.00 12.00 42.00 186.00 75.00 20.73
2003.00 11.00 20.00 13.00 1.00 186.00 75.00 21.04
2003.00 11.00 20.00 13.00 5.00 186.00 75.00 21.10
2003.00 11.00 20.00 13.00 6.00 186.00 75.00 21.11
2003.00 11.00 20.00 13.00 12.00 186.00 75.00 21.21
2003.00 11.00 20.00 13.00 26.00 186.00 75.00 21.43
2003.00 11.00 20.00 13.00 27.00 186.00 75.00 21.45
2003.00 11.00 20.00 13.00 28.00 186.00 75.00 21.47
2003.00 11.00 20.00 13.00 32.00 186.00 75.00 21.53
2003.00 11.00 20.00 13.00 36.00 186.00 75.00 21.59
2003.00 11.00 20.00 13.00 37.00 186.00 75.00 21.61
2003.00 11.00 20.00 13.00 38.00 186.00 75.00 21.62
2003.00 11.00 20.00 13.00 39.00 186.00 75.00 21.64
2003.00 11.00 20.00 13.00 40.00 186.00 75.00 21.66
2003.00 11.00 20.00 13.00 42.00 186.00 75.00 21.69
2003.00 11.00 20.00 14.00 13.00 186.00 75.00 22.18
2003.00 11.00 20.00 14.00 37.00 186.00 75.00 22.56
2003.00 11.00 20.00 15.00 33.00 186.00 75.00 23.45
2003.00 11.00 20.00 16.00 35.00 186.00 75.00 0.44
2003.00 11.00 20.00 17.00 2.00 186.00 75.00 0.87
2003.00 11.00 20.00 17.00 3.00 186.00 75.00 0.88
2003.00 11.00 20.00 17.00 57.00 186.00 75.00 1.74
2003.00 11.00 20.00 19.00 24.00 186.00 75.00 3.13
2003.00 11.00 20.00 11.00 46.00 188.50 75.00 20.00
2003.00 11.00 20.00 11.00 48.00 188.50 75.00 20.03
2003.00 11.00 20.00 11.00 50.00 188.50 75.00 20.07
2003.00 11.00 20.00 12.00 3.00 188.50 75.00 20.27
2003.00 11.00 20.00 12.00 5.00 188.50 75.00 20.31
2003.00 11.00 20.00 12.00 7.00 188.50 75.00 20.34
2003.00 11.00 20.00 12.00 11.00 188.50 75.00 20.40
2003.00 11.00 20.00 12.00 16.00 188.50 75.00 20.48
2003.00 11.00 20.00 12.00 19.00 188.50 75.00 20.53
2003.00 11.00 20.00 12.00 20.00 188.50 75.00 20.55
2003.00 11.00 20.00 12.00 26.00 188.50 75.00 20.64
2003.00 11.00 20.00 12.00 27.00 188.50 75.00 20.66
2003.00 11.00 20.00 12.00 36.00 188.50 75.00 20.80
2003.00 11.00 20.00 12.00 37.00 188.50 75.00 20.82
2003.00 11.00 20.00 12.00 42.00 188.50 75.00 20.90
2003.00 11.00 20.00 13.00 1.00 188.50 75.00 21.20
2003.00 11.00 20.00 13.00 5.00 188.50 75.00 21.27
2003.00 11.00 20.00 13.00 6.00 188.50 75.00 21.28
2003.00 11.00 20.00 13.00 26.00 188.50 75.00 21.60
2003.00 11.00 20.00 13.00 27.00 188.50 75.00 21.62
2003.00 11.00 20.00 13.00 28.00 188.50 75.00 21.63
2003.00 11.00 20.00 13.00 32.00 188.50 75.00 21.70
2003.00 11.00 20.00 13.00 36.00 188.50 75.00 21.76
2003.00 11.00 20.00 13.00 37.00 188.50 75.00 21.78
2003.00 11.00 20.00 13.00 38.00 188.50 75.00 21.79
2003.00 11.00 20.00 13.00 39.00 188.50 75.00 21.81
2003.00 11.00 20.00 13.00 40.00 188.50 75.00 21.82
2003.00 11.00 20.00 13.00 42.00 188.50 75.00 21.85
2003.00 11.00 20.00 14.00 13.00 188.50 75.00 22.35
2003.00 11.00 20.00 14.00 37.00 188.50 75.00 22.73
2003.00 11.00 20.00 15.00 33.00 188.50 75.00 23.62
2003.00 11.00 20.00 16.00 35.00 188.50 75.00 0.61
2003.00 11.00 20.00 17.00 3.00 188.50 75.00 1.05
2003.00 11.00 20.00 17.00 17.00 188.50 75.00 1.27
2003.00 11.00 20.00 17.00 57.00 188.50 75.00 1.91
2003.00 11.00 20.00 19.00 24.00 188.50 75.00 3.29
2003.00 11.00 20.00 11.00 19.00 191.00 75.00 19.73
2003.00 11.00 20.00 11.00 43.00 191.00 75.00 20.12
