# YEAR  MONTH   DAY HOUR    MINUTE  MLON    MLAT
2003.00 11.00 20.00 18.00 59.00 131.00 65.00
2003.00 11.00 20.00 20.00 19.00 131.00 65.00
2003.00 11.00 20.00 20.00 26.00 131.00 65.00
2003.00 11.00 20.00 15.00 11.00 133.50 65.00
2003.00 11.00 20.00 15.00 22.00 133.50 65.00
2003.00 11.00 20.00 15.00 32.00 133.50 65.00
2003.00 11.00 20.00 15.00 34.00 133.50 65.00
2003.00 11.00 20.00 15.00 35.00 133.50 65.00
2003.00 11.00 20.00 15.00 44.00 133.50 65.00
2003.00 11.00 20.00 15.00 50.00 133.50 65.00
2003.00 11.00 20.00 15.00 54.00 133.50 65.00
2003.00 11.00 20.00 16.00 29.00 133.50 65.00
2003.00 11.00 20.00 16.00 32.00 133.50 65.00
2003.00 11.00 20.00 16.00 36.00 133.50 65.00
2003.00 11.00 20.00 17.00 1.00 133.50 65.00
2003.00 11.00 20.00 17.00 7.00 133.50 65.00
2003.00 11.00 20.00 17.00 10.00 133.50 65.00
2003.00 11.00 20.00 17.00 12.00 133.50 65.00
2003.00 11.00 20.00 17.00 20.00 133.50 65.00
2003.00 11.00 20.00 17.00 34.00 133.50 65.00
2003.00 11.00 20.00 17.00 41.00 133.50 65.00
2003.00 11.00 20.00 17.00 48.00 133.50 65.00
2003.00 11.00 20.00 18.00 36.00 133.50 65.00
2003.00 11.00 20.00 18.00 41.00 133.50 65.00
2003.00 11.00 20.00 18.00 45.00 133.50 65.00
2003.00 11.00 20.00 18.00 46.00 133.50 65.00
2003.00 11.00 20.00 18.00 49.00 133.50 65.00
2003.00 11.00 20.00 18.00 57.00 133.50 65.00
2003.00 11.00 20.00 19.00 44.00 133.50 65.00
2003.00 11.00 20.00 19.00 56.00 133.50 65.00
2003.00 11.00 20.00 20.00 19.00 133.50 65.00
2003.00 11.00 20.00 20.00 21.00 133.50 65.00
2003.00 11.00 20.00 20.00 26.00 133.50 65.00
2003.00 11.00 20.00 15.00 11.00 136.00 65.00
2003.00 11.00 20.00 15.00 22.00 136.00 65.00
2003.00 11.00 20.00 15.00 32.00 136.00 65.00
2003.00 11.00 20.00 15.00 35.00 136.00 65.00
2003.00 11.00 20.00 15.00 44.00 136.00 65.00
2003.00 11.00 20.00 15.00 53.00 136.00 65.00
2003.00 11.00 20.00 15.00 54.00 136.00 65.00
2003.00 11.00 20.00 16.00 29.00 136.00 65.00
2003.00 11.00 20.00 16.00 32.00 136.00 65.00
2003.00 11.00 20.00 16.00 36.00 136.00 65.00
2003.00 11.00 20.00 17.00 7.00 136.00 65.00
2003.00 11.00 20.00 17.00 10.00 136.00 65.00
2003.00 11.00 20.00 17.00 12.00 136.00 65.00
2003.00 11.00 20.00 17.00 20.00 136.00 65.00
2003.00 11.00 20.00 17.00 34.00 136.00 65.00
2003.00 11.00 20.00 17.00 35.00 136.00 65.00
2003.00 11.00 20.00 17.00 41.00 136.00 65.00
2003.00 11.00 20.00 17.00 48.00 136.00 65.00
2003.00 11.00 20.00 18.00 9.00 136.00 65.00
2003.00 11.00 20.00 18.00 36.00 136.00 65.00
2003.00 11.00 20.00 18.00 41.00 136.00 65.00
2003.00 11.00 20.00 18.00 46.00 136.00 65.00
2003.00 11.00 20.00 18.00 49.00 136.00 65.00
2003.00 11.00 20.00 18.00 57.00 136.00 65.00
2003.00 11.00 20.00 19.00 38.00 136.00 65.00
2003.00 11.00 20.00 19.00 44.00 136.00 65.00
2003.00 11.00 20.00 19.00 56.00 136.00 65.00
2003.00 11.00 20.00 20.00 19.00 136.00 65.00
2003.00 11.00 20.00 20.00 21.00 136.00 65.00
2003.00 11.00 20.00 20.00 26.00 136.00 65.00
2003.00 11.00 20.00 15.00 11.00 138.50 65.00
2003.00 11.00 20.00 15.00 22.00 138.50 65.00
2003.00 11.00 20.00 15.00 32.00 138.50 65.00
2003.00 11.00 20.00 15.00 33.00 138.50 65.00
2003.00 11.00 20.00 15.00 35.00 138.50 65.00
2003.00 11.00 20.00 15.00 44.00 138.50 65.00
2003.00 11.00 20.00 15.00 54.00 138.50 65.00
2003.00 11.00 20.00 16.00 32.00 138.50 65.00
2003.00 11.00 20.00 16.00 36.00 138.50 65.00
2003.00 11.00 20.00 16.00 39.00 138.50 65.00
2003.00 11.00 20.00 17.00 7.00 138.50 65.00
2003.00 11.00 20.00 17.00 12.00 138.50 65.00
2003.00 11.00 20.00 17.00 20.00 138.50 65.00
2003.00 11.00 20.00 17.00 22.00 138.50 65.00
2003.00 11.00 20.00 17.00 32.00 138.50 65.00
2003.00 11.00 20.00 17.00 34.00 138.50 65.00
2003.00 11.00 20.00 17.00 35.00 138.50 65.00
2003.00 11.00 20.00 17.00 41.00 138.50 65.00
2003.00 11.00 20.00 17.00 48.00 138.50 65.00
2003.00 11.00 20.00 17.00 51.00 138.50 65.00
2003.00 11.00 20.00 17.00 56.00 138.50 65.00
2003.00 11.00 20.00 17.00 57.00 138.50 65.00
2003.00 11.00 20.00 18.00 9.00 138.50 65.00
2003.00 11.00 20.00 18.00 36.00 138.50 65.00
2003.00 11.00 20.00 18.00 41.00 138.50 65.00
2003.00 11.00 20.00 19.00 25.00 138.50 65.00
2003.00 11.00 20.00 19.00 38.00 138.50 65.00
2003.00 11.00 20.00 19.00 44.00 138.50 65.00
2003.00 11.00 20.00 19.00 56.00 138.50 65.00
2003.00 11.00 20.00 20.00 21.00 138.50 65.00
2003.00 11.00 20.00 20.00 26.00 138.50 65.00
2003.00 11.00 20.00 15.00 11.00 141.00 65.00
2003.00 11.00 20.00 15.00 22.00 141.00 65.00
2003.00 11.00 20.00 15.00 32.00 141.00 65.00
2003.00 11.00 20.00 15.00 33.00 141.00 65.00
2003.00 11.00 20.00 15.00 35.00 141.00 65.00
2003.00 11.00 20.00 15.00 44.00 141.00 65.00
2003.00 11.00 20.00 15.00 54.00 141.00 65.00
2003.00 11.00 20.00 16.00 32.00 141.00 65.00
2003.00 11.00 20.00 16.00 36.00 141.00 65.00
2003.00 11.00 20.00 16.00 39.00 141.00 65.00
2003.00 11.00 20.00 17.00 7.00 141.00 65.00
2003.00 11.00 20.00 17.00 12.00 141.00 65.00
2003.00 11.00 20.00 17.00 20.00 141.00 65.00
2003.00 11.00 20.00 17.00 22.00 141.00 65.00
2003.00 11.00 20.00 17.00 32.00 141.00 65.00
2003.00 11.00 20.00 17.00 34.00 141.00 65.00
2003.00 11.00 20.00 17.00 35.00 141.00 65.00
2003.00 11.00 20.00 17.00 41.00 141.00 65.00
2003.00 11.00 20.00 17.00 48.00 141.00 65.00
2003.00 11.00 20.00 17.00 51.00 141.00 65.00
2003.00 11.00 20.00 17.00 56.00 141.00 65.00
2003.00 11.00 20.00 17.00 57.00 141.00 65.00
2003.00 11.00 20.00 18.00 9.00 141.00 65.00
2003.00 11.00 20.00 18.00 34.00 141.00 65.00
2003.00 11.00 20.00 18.00 36.00 141.00 65.00
2003.00 11.00 20.00 18.00 37.00 141.00 65.00
2003.00 11.00 20.00 18.00 41.00 141.00 65.00
2003.00 11.00 20.00 18.00 53.00 141.00 65.00
2003.00 11.00 20.00 19.00 25.00 141.00 65.00
2003.00 11.00 20.00 19.00 38.00 141.00 65.00
2003.00 11.00 20.00 19.00 39.00 141.00 65.00
2003.00 11.00 20.00 19.00 56.00 141.00 65.00
2003.00 11.00 20.00 20.00 0.00 141.00 65.00
2003.00 11.00 20.00 20.00 1.00 141.00 65.00
2003.00 11.00 20.00 20.00 26.00 141.00 65.00
2003.00 11.00 20.00 13.00 42.00 143.50 65.00
2003.00 11.00 20.00 13.00 59.00 143.50 65.00
2003.00 11.00 20.00 14.00 3.00 143.50 65.00
2003.00 11.00 20.00 15.00 11.00 143.50 65.00
2003.00 11.00 20.00 15.00 22.00 143.50 65.00
2003.00 11.00 20.00 15.00 32.00 143.50 65.00
2003.00 11.00 20.00 15.00 33.00 143.50 65.00
2003.00 11.00 20.00 15.00 44.00 143.50 65.00
2003.00 11.00 20.00 16.00 17.00 143.50 65.00
2003.00 11.00 20.00 16.00 32.00 143.50 65.00
2003.00 11.00 20.00 16.00 36.00 143.50 65.00
2003.00 11.00 20.00 16.00 39.00 143.50 65.00
2003.00 11.00 20.00 17.00 7.00 143.50 65.00
2003.00 11.00 20.00 17.00 12.00 143.50 65.00
2003.00 11.00 20.00 17.00 20.00 143.50 65.00
2003.00 11.00 20.00 17.00 22.00 143.50 65.00
2003.00 11.00 20.00 17.00 32.00 143.50 65.00
2003.00 11.00 20.00 17.00 34.00 143.50 65.00
2003.00 11.00 20.00 17.00 35.00 143.50 65.00
2003.00 11.00 20.00 17.00 41.00 143.50 65.00
2003.00 11.00 20.00 17.00 43.00 143.50 65.00
2003.00 11.00 20.00 17.00 48.00 143.50 65.00
2003.00 11.00 20.00 17.00 49.00 143.50 65.00
2003.00 11.00 20.00 17.00 51.00 143.50 65.00
2003.00 11.00 20.00 17.00 57.00 143.50 65.00
2003.00 11.00 20.00 18.00 9.00 143.50 65.00
2003.00 11.00 20.00 18.00 23.00 143.50 65.00
2003.00 11.00 20.00 18.00 32.00 143.50 65.00
2003.00 11.00 20.00 18.00 37.00 143.50 65.00
2003.00 11.00 20.00 18.00 39.00 143.50 65.00
2003.00 11.00 20.00 18.00 53.00 143.50 65.00
2003.00 11.00 20.00 18.00 57.00 143.50 65.00
2003.00 11.00 20.00 19.00 25.00 143.50 65.00
2003.00 11.00 20.00 19.00 27.00 143.50 65.00
2003.00 11.00 20.00 19.00 35.00 143.50 65.00
2003.00 11.00 20.00 19.00 38.00 143.50 65.00
2003.00 11.00 20.00 19.00 39.00 143.50 65.00
2003.00 11.00 20.00 19.00 56.00 143.50 65.00
2003.00 11.00 20.00 20.00 0.00 143.50 65.00
2003.00 11.00 20.00 20.00 1.00 143.50 65.00
2003.00 11.00 20.00 13.00 16.00 146.00 65.00
2003.00 11.00 20.00 13.00 42.00 146.00 65.00
2003.00 11.00 20.00 13.00 55.00 146.00 65.00
2003.00 11.00 20.00 13.00 59.00 146.00 65.00
2003.00 11.00 20.00 14.00 0.00 146.00 65.00
2003.00 11.00 20.00 14.00 3.00 146.00 65.00
2003.00 11.00 20.00 14.00 26.00 146.00 65.00
2003.00 11.00 20.00 14.00 49.00 146.00 65.00
2003.00 11.00 20.00 14.00 52.00 146.00 65.00
2003.00 11.00 20.00 14.00 58.00 146.00 65.00
2003.00 11.00 20.00 15.00 22.00 146.00 65.00
2003.00 11.00 20.00 15.00 33.00 146.00 65.00
2003.00 11.00 20.00 15.00 49.00 146.00 65.00
2003.00 11.00 20.00 16.00 17.00 146.00 65.00
2003.00 11.00 20.00 16.00 27.00 146.00 65.00
2003.00 11.00 20.00 16.00 32.00 146.00 65.00
2003.00 11.00 20.00 16.00 34.00 146.00 65.00
2003.00 11.00 20.00 17.00 5.00 146.00 65.00
2003.00 11.00 20.00 17.00 20.00 146.00 65.00
2003.00 11.00 20.00 17.00 22.00 146.00 65.00
2003.00 11.00 20.00 17.00 32.00 146.00 65.00
2003.00 11.00 20.00 17.00 34.00 146.00 65.00
2003.00 11.00 20.00 17.00 35.00 146.00 65.00
2003.00 11.00 20.00 17.00 41.00 146.00 65.00
2003.00 11.00 20.00 17.00 43.00 146.00 65.00
2003.00 11.00 20.00 17.00 48.00 146.00 65.00
2003.00 11.00 20.00 17.00 49.00 146.00 65.00
2003.00 11.00 20.00 17.00 51.00 146.00 65.00
2003.00 11.00 20.00 18.00 24.00 146.00 65.00
2003.00 11.00 20.00 18.00 32.00 146.00 65.00
2003.00 11.00 20.00 18.00 33.00 146.00 65.00
2003.00 11.00 20.00 18.00 37.00 146.00 65.00
2003.00 11.00 20.00 18.00 39.00 146.00 65.00
2003.00 11.00 20.00 18.00 52.00 146.00 65.00
2003.00 11.00 20.00 18.00 53.00 146.00 65.00
2003.00 11.00 20.00 18.00 57.00 146.00 65.00
2003.00 11.00 20.00 19.00 18.00 146.00 65.00
2003.00 11.00 20.00 19.00 25.00 146.00 65.00
2003.00 11.00 20.00 19.00 27.00 146.00 65.00
2003.00 11.00 20.00 19.00 35.00 146.00 65.00
2003.00 11.00 20.00 19.00 38.00 146.00 65.00
2003.00 11.00 20.00 19.00 42.00 146.00 65.00
2003.00 11.00 20.00 19.00 56.00 146.00 65.00
2003.00 11.00 20.00 20.00 0.00 146.00 65.00
2003.00 11.00 20.00 20.00 4.00 146.00 65.00
2003.00 11.00 20.00 20.00 42.00 146.00 65.00
2003.00 11.00 20.00 13.00 16.00 148.50 65.00
2003.00 11.00 20.00 13.00 39.00 148.50 65.00
2003.00 11.00 20.00 13.00 41.00 148.50 65.00
2003.00 11.00 20.00 13.00 42.00 148.50 65.00
2003.00 11.00 20.00 13.00 55.00 148.50 65.00
2003.00 11.00 20.00 13.00 59.00 148.50 65.00
2003.00 11.00 20.00 14.00 0.00 148.50 65.00
2003.00 11.00 20.00 14.00 3.00 148.50 65.00
2003.00 11.00 20.00 14.00 9.00 148.50 65.00
2003.00 11.00 20.00 14.00 14.00 148.50 65.00
2003.00 11.00 20.00 14.00 26.00 148.50 65.00
2003.00 11.00 20.00 14.00 44.00 148.50 65.00
2003.00 11.00 20.00 14.00 46.00 148.50 65.00
2003.00 11.00 20.00 14.00 49.00 148.50 65.00
2003.00 11.00 20.00 14.00 52.00 148.50 65.00
2003.00 11.00 20.00 14.00 58.00 148.50 65.00
2003.00 11.00 20.00 15.00 33.00 148.50 65.00
2003.00 11.00 20.00 15.00 34.00 148.50 65.00
2003.00 11.00 20.00 15.00 40.00 148.50 65.00
2003.00 11.00 20.00 15.00 48.00 148.50 65.00
2003.00 11.00 20.00 15.00 49.00 148.50 65.00
2003.00 11.00 20.00 16.00 17.00 148.50 65.00
2003.00 11.00 20.00 16.00 27.00 148.50 65.00
2003.00 11.00 20.00 16.00 32.00 148.50 65.00
2003.00 11.00 20.00 16.00 33.00 148.50 65.00
2003.00 11.00 20.00 16.00 34.00 148.50 65.00
2003.00 11.00 20.00 17.00 20.00 148.50 65.00
2003.00 11.00 20.00 17.00 22.00 148.50 65.00
2003.00 11.00 20.00 17.00 32.00 148.50 65.00
2003.00 11.00 20.00 17.00 35.00 148.50 65.00
2003.00 11.00 20.00 17.00 43.00 148.50 65.00
2003.00 11.00 20.00 17.00 48.00 148.50 65.00
2003.00 11.00 20.00 17.00 56.00 148.50 65.00
2003.00 11.00 20.00 18.00 24.00 148.50 65.00
2003.00 11.00 20.00 18.00 32.00 148.50 65.00
2003.00 11.00 20.00 18.00 33.00 148.50 65.00
2003.00 11.00 20.00 18.00 35.00 148.50 65.00
2003.00 11.00 20.00 18.00 37.00 148.50 65.00
2003.00 11.00 20.00 18.00 39.00 148.50 65.00
2003.00 11.00 20.00 18.00 53.00 148.50 65.00
2003.00 11.00 20.00 18.00 57.00 148.50 65.00
2003.00 11.00 20.00 19.00 18.00 148.50 65.00
2003.00 11.00 20.00 19.00 25.00 148.50 65.00
2003.00 11.00 20.00 19.00 27.00 148.50 65.00
2003.00 11.00 20.00 19.00 37.00 148.50 65.00
2003.00 11.00 20.00 19.00 38.00 148.50 65.00
2003.00 11.00 20.00 19.00 42.00 148.50 65.00
2003.00 11.00 20.00 20.00 0.00 148.50 65.00
2003.00 11.00 20.00 20.00 4.00 148.50 65.00
2003.00 11.00 20.00 20.00 27.00 148.50 65.00
2003.00 11.00 20.00 13.00 30.00 151.00 65.00
2003.00 11.00 20.00 13.00 35.00 151.00 65.00
2003.00 11.00 20.00 13.00 38.00 151.00 65.00
2003.00 11.00 20.00 13.00 41.00 151.00 65.00
2003.00 11.00 20.00 13.00 42.00 151.00 65.00
2003.00 11.00 20.00 13.00 59.00 151.00 65.00
2003.00 11.00 20.00 14.00 0.00 151.00 65.00
2003.00 11.00 20.00 14.00 3.00 151.00 65.00
2003.00 11.00 20.00 14.00 14.00 151.00 65.00
2003.00 11.00 20.00 14.00 26.00 151.00 65.00
2003.00 11.00 20.00 14.00 28.00 151.00 65.00
2003.00 11.00 20.00 14.00 30.00 151.00 65.00
2003.00 11.00 20.00 14.00 44.00 151.00 65.00
2003.00 11.00 20.00 14.00 46.00 151.00 65.00
2003.00 11.00 20.00 14.00 48.00 151.00 65.00
2003.00 11.00 20.00 14.00 49.00 151.00 65.00
2003.00 11.00 20.00 14.00 52.00 151.00 65.00
2003.00 11.00 20.00 14.00 58.00 151.00 65.00
2003.00 11.00 20.00 15.00 20.00 151.00 65.00
2003.00 11.00 20.00 15.00 25.00 151.00 65.00
2003.00 11.00 20.00 15.00 33.00 151.00 65.00
2003.00 11.00 20.00 15.00 48.00 151.00 65.00
2003.00 11.00 20.00 15.00 49.00 151.00 65.00
2003.00 11.00 20.00 15.00 50.00 151.00 65.00
2003.00 11.00 20.00 16.00 27.00 151.00 65.00
2003.00 11.00 20.00 16.00 32.00 151.00 65.00
2003.00 11.00 20.00 16.00 33.00 151.00 65.00
2003.00 11.00 20.00 17.00 12.00 151.00 65.00
2003.00 11.00 20.00 17.00 14.00 151.00 65.00
2003.00 11.00 20.00 17.00 21.00 151.00 65.00
2003.00 11.00 20.00 17.00 22.00 151.00 65.00
2003.00 11.00 20.00 17.00 32.00 151.00 65.00
2003.00 11.00 20.00 17.00 40.00 151.00 65.00
2003.00 11.00 20.00 17.00 43.00 151.00 65.00
2003.00 11.00 20.00 17.00 48.00 151.00 65.00
2003.00 11.00 20.00 18.00 39.00 151.00 65.00
2003.00 11.00 20.00 18.00 53.00 151.00 65.00
2003.00 11.00 20.00 18.00 57.00 151.00 65.00
2003.00 11.00 20.00 19.00 5.00 151.00 65.00
2003.00 11.00 20.00 19.00 18.00 151.00 65.00
2003.00 11.00 20.00 19.00 22.00 151.00 65.00
2003.00 11.00 20.00 19.00 25.00 151.00 65.00
2003.00 11.00 20.00 19.00 27.00 151.00 65.00
2003.00 11.00 20.00 19.00 37.00 151.00 65.00
2003.00 11.00 20.00 19.00 41.00 151.00 65.00
2003.00 11.00 20.00 19.00 42.00 151.00 65.00
2003.00 11.00 20.00 20.00 0.00 151.00 65.00
2003.00 11.00 20.00 20.00 2.00 151.00 65.00
2003.00 11.00 20.00 20.00 27.00 151.00 65.00
2003.00 11.00 20.00 13.00 29.00 153.50 65.00
2003.00 11.00 20.00 13.00 30.00 153.50 65.00
2003.00 11.00 20.00 13.00 35.00 153.50 65.00
2003.00 11.00 20.00 13.00 36.00 153.50 65.00
2003.00 11.00 20.00 13.00 38.00 153.50 65.00
2003.00 11.00 20.00 13.00 42.00 153.50 65.00
2003.00 11.00 20.00 14.00 0.00 153.50 65.00
2003.00 11.00 20.00 14.00 3.00 153.50 65.00
2003.00 11.00 20.00 14.00 14.00 153.50 65.00
2003.00 11.00 20.00 14.00 23.00 153.50 65.00
2003.00 11.00 20.00 14.00 26.00 153.50 65.00
2003.00 11.00 20.00 14.00 28.00 153.50 65.00
2003.00 11.00 20.00 14.00 29.00 153.50 65.00
2003.00 11.00 20.00 14.00 30.00 153.50 65.00
2003.00 11.00 20.00 14.00 44.00 153.50 65.00
2003.00 11.00 20.00 14.00 46.00 153.50 65.00
2003.00 11.00 20.00 14.00 48.00 153.50 65.00
2003.00 11.00 20.00 14.00 49.00 153.50 65.00
2003.00 11.00 20.00 14.00 52.00 153.50 65.00
2003.00 11.00 20.00 14.00 58.00 153.50 65.00
2003.00 11.00 20.00 15.00 20.00 153.50 65.00
2003.00 11.00 20.00 15.00 24.00 153.50 65.00
2003.00 11.00 20.00 15.00 25.00 153.50 65.00
2003.00 11.00 20.00 15.00 48.00 153.50 65.00
2003.00 11.00 20.00 15.00 49.00 153.50 65.00
2003.00 11.00 20.00 15.00 50.00 153.50 65.00
2003.00 11.00 20.00 16.00 6.00 153.50 65.00
2003.00 11.00 20.00 16.00 19.00 153.50 65.00
2003.00 11.00 20.00 16.00 32.00 153.50 65.00
2003.00 11.00 20.00 16.00 33.00 153.50 65.00
2003.00 11.00 20.00 16.00 44.00 153.50 65.00
2003.00 11.00 20.00 17.00 11.00 153.50 65.00
2003.00 11.00 20.00 17.00 12.00 153.50 65.00
2003.00 11.00 20.00 17.00 13.00 153.50 65.00
2003.00 11.00 20.00 17.00 14.00 153.50 65.00
2003.00 11.00 20.00 17.00 21.00 153.50 65.00
2003.00 11.00 20.00 17.00 22.00 153.50 65.00
2003.00 11.00 20.00 17.00 37.00 153.50 65.00
2003.00 11.00 20.00 17.00 40.00 153.50 65.00
2003.00 11.00 20.00 17.00 43.00 153.50 65.00
2003.00 11.00 20.00 17.00 46.00 153.50 65.00
2003.00 11.00 20.00 17.00 48.00 153.50 65.00
2003.00 11.00 20.00 18.00 36.00 153.50 65.00
2003.00 11.00 20.00 18.00 39.00 153.50 65.00
2003.00 11.00 20.00 18.00 40.00 153.50 65.00
2003.00 11.00 20.00 18.00 44.00 153.50 65.00
2003.00 11.00 20.00 18.00 53.00 153.50 65.00
2003.00 11.00 20.00 18.00 57.00 153.50 65.00
2003.00 11.00 20.00 19.00 4.00 153.50 65.00
2003.00 11.00 20.00 19.00 5.00 153.50 65.00
2003.00 11.00 20.00 19.00 18.00 153.50 65.00
2003.00 11.00 20.00 19.00 22.00 153.50 65.00
2003.00 11.00 20.00 19.00 25.00 153.50 65.00
2003.00 11.00 20.00 19.00 28.00 153.50 65.00
2003.00 11.00 20.00 19.00 37.00 153.50 65.00
2003.00 11.00 20.00 19.00 41.00 153.50 65.00
2003.00 11.00 20.00 19.00 42.00 153.50 65.00
2003.00 11.00 20.00 20.00 0.00 153.50 65.00
2003.00 11.00 20.00 20.00 7.00 153.50 65.00
2003.00 11.00 20.00 20.00 27.00 153.50 65.00
2003.00 11.00 20.00 20.00 37.00 153.50 65.00
2003.00 11.00 20.00 20.00 38.00 153.50 65.00
2003.00 11.00 20.00 12.00 51.00 156.00 65.00
2003.00 11.00 20.00 13.00 28.00 156.00 65.00
2003.00 11.00 20.00 13.00 29.00 156.00 65.00
2003.00 11.00 20.00 13.00 30.00 156.00 65.00
2003.00 11.00 20.00 13.00 35.00 156.00 65.00
2003.00 11.00 20.00 13.00 36.00 156.00 65.00
2003.00 11.00 20.00 13.00 41.00 156.00 65.00
2003.00 11.00 20.00 13.00 42.00 156.00 65.00
2003.00 11.00 20.00 14.00 3.00 156.00 65.00
2003.00 11.00 20.00 14.00 14.00 156.00 65.00
2003.00 11.00 20.00 14.00 23.00 156.00 65.00
2003.00 11.00 20.00 14.00 25.00 156.00 65.00
2003.00 11.00 20.00 14.00 26.00 156.00 65.00
2003.00 11.00 20.00 14.00 29.00 156.00 65.00
2003.00 11.00 20.00 14.00 30.00 156.00 65.00
2003.00 11.00 20.00 14.00 31.00 156.00 65.00
2003.00 11.00 20.00 14.00 40.00 156.00 65.00
2003.00 11.00 20.00 14.00 44.00 156.00 65.00
2003.00 11.00 20.00 14.00 46.00 156.00 65.00
2003.00 11.00 20.00 14.00 49.00 156.00 65.00
2003.00 11.00 20.00 14.00 52.00 156.00 65.00
2003.00 11.00 20.00 14.00 58.00 156.00 65.00
2003.00 11.00 20.00 15.00 20.00 156.00 65.00
2003.00 11.00 20.00 15.00 24.00 156.00 65.00
2003.00 11.00 20.00 15.00 25.00 156.00 65.00
2003.00 11.00 20.00 15.00 48.00 156.00 65.00
2003.00 11.00 20.00 16.00 6.00 156.00 65.00
2003.00 11.00 20.00 16.00 28.00 156.00 65.00
2003.00 11.00 20.00 16.00 32.00 156.00 65.00
2003.00 11.00 20.00 16.00 33.00 156.00 65.00
2003.00 11.00 20.00 16.00 42.00 156.00 65.00
2003.00 11.00 20.00 16.00 44.00 156.00 65.00
2003.00 11.00 20.00 17.00 11.00 156.00 65.00
2003.00 11.00 20.00 17.00 12.00 156.00 65.00
2003.00 11.00 20.00 17.00 13.00 156.00 65.00
2003.00 11.00 20.00 17.00 21.00 156.00 65.00
2003.00 11.00 20.00 17.00 37.00 156.00 65.00
2003.00 11.00 20.00 17.00 40.00 156.00 65.00
2003.00 11.00 20.00 17.00 43.00 156.00 65.00
2003.00 11.00 20.00 17.00 48.00 156.00 65.00
2003.00 11.00 20.00 17.00 52.00 156.00 65.00
2003.00 11.00 20.00 18.00 31.00 156.00 65.00
2003.00 11.00 20.00 18.00 36.00 156.00 65.00
2003.00 11.00 20.00 18.00 39.00 156.00 65.00
2003.00 11.00 20.00 18.00 40.00 156.00 65.00
2003.00 11.00 20.00 18.00 44.00 156.00 65.00
2003.00 11.00 20.00 18.00 53.00 156.00 65.00
2003.00 11.00 20.00 18.00 55.00 156.00 65.00
2003.00 11.00 20.00 18.00 57.00 156.00 65.00
2003.00 11.00 20.00 19.00 4.00 156.00 65.00
2003.00 11.00 20.00 19.00 6.00 156.00 65.00
2003.00 11.00 20.00 19.00 13.00 156.00 65.00
2003.00 11.00 20.00 19.00 14.00 156.00 65.00
2003.00 11.00 20.00 19.00 18.00 156.00 65.00
2003.00 11.00 20.00 19.00 22.00 156.00 65.00
2003.00 11.00 20.00 19.00 28.00 156.00 65.00
2003.00 11.00 20.00 19.00 37.00 156.00 65.00
2003.00 11.00 20.00 19.00 41.00 156.00 65.00
2003.00 11.00 20.00 20.00 0.00 156.00 65.00
2003.00 11.00 20.00 20.00 24.00 156.00 65.00
2003.00 11.00 20.00 20.00 27.00 156.00 65.00
2003.00 11.00 20.00 20.00 38.00 156.00 65.00
2003.00 11.00 20.00 20.00 41.00 156.00 65.00
2003.00 11.00 20.00 12.00 50.00 158.50 65.00
2003.00 11.00 20.00 12.00 51.00 158.50 65.00
2003.00 11.00 20.00 13.00 13.00 158.50 65.00
2003.00 11.00 20.00 13.00 28.00 158.50 65.00
2003.00 11.00 20.00 13.00 29.00 158.50 65.00
2003.00 11.00 20.00 13.00 30.00 158.50 65.00
2003.00 11.00 20.00 13.00 31.00 158.50 65.00
2003.00 11.00 20.00 13.00 35.00 158.50 65.00
2003.00 11.00 20.00 13.00 36.00 158.50 65.00
2003.00 11.00 20.00 13.00 41.00 158.50 65.00
2003.00 11.00 20.00 13.00 42.00 158.50 65.00
2003.00 11.00 20.00 14.00 3.00 158.50 65.00
2003.00 11.00 20.00 14.00 14.00 158.50 65.00
2003.00 11.00 20.00 14.00 15.00 158.50 65.00
2003.00 11.00 20.00 14.00 16.00 158.50 65.00
2003.00 11.00 20.00 14.00 21.00 158.50 65.00
2003.00 11.00 20.00 14.00 23.00 158.50 65.00
2003.00 11.00 20.00 14.00 24.00 158.50 65.00
2003.00 11.00 20.00 14.00 25.00 158.50 65.00
2003.00 11.00 20.00 14.00 30.00 158.50 65.00
2003.00 11.00 20.00 14.00 44.00 158.50 65.00
2003.00 11.00 20.00 14.00 46.00 158.50 65.00
2003.00 11.00 20.00 14.00 52.00 158.50 65.00
2003.00 11.00 20.00 15.00 20.00 158.50 65.00
2003.00 11.00 20.00 15.00 25.00 158.50 65.00
2003.00 11.00 20.00 15.00 48.00 158.50 65.00
2003.00 11.00 20.00 16.00 6.00 158.50 65.00
2003.00 11.00 20.00 16.00 28.00 158.50 65.00
2003.00 11.00 20.00 16.00 32.00 158.50 65.00
2003.00 11.00 20.00 16.00 33.00 158.50 65.00
2003.00 11.00 20.00 16.00 42.00 158.50 65.00
2003.00 11.00 20.00 17.00 11.00 158.50 65.00
2003.00 11.00 20.00 17.00 12.00 158.50 65.00
2003.00 11.00 20.00 17.00 13.00 158.50 65.00
2003.00 11.00 20.00 17.00 21.00 158.50 65.00
2003.00 11.00 20.00 17.00 37.00 158.50 65.00
2003.00 11.00 20.00 18.00 31.00 158.50 65.00
2003.00 11.00 20.00 18.00 36.00 158.50 65.00
2003.00 11.00 20.00 18.00 39.00 158.50 65.00
2003.00 11.00 20.00 18.00 42.00 158.50 65.00
2003.00 11.00 20.00 18.00 44.00 158.50 65.00
2003.00 11.00 20.00 18.00 49.00 158.50 65.00
